t_s,state,virtual_event,brightness,signal_norm
0.007873,0,0,0,0
0.007878,0,0,0,0
0.007881,0,0,0,0
0.007885,0,0,0,0
0.007888,0,0,0,0
0.007892,0,0,0,0
0.007895,0,0,0,0
0.007898,0,0,0,0
0.007902,0,0,0,0
0.007906,0,0,0,0
0.00791,0,0,0,0
0.007914,0,0,0,0
0.007917,0,0,0,0
0.007921,0,0,0,0
0.007924,0,0,0,0
0.007928,0,0,0,0
0.007931,0,0,0,0
0.007936,0,0,0,0
0.007939,0,0,0,0
0.007942,0,0,0,0
0.007945,0,0,0,0
0.007949,0,0,0,0
0.007952,0,0,0,0
0.007956,0,0,0,0
0.007959,0,0,0,0
0.007962,0,0,0,0
0.007966,0,0,0,0
0.00797,0,0,0,0
0.007973,0,0,0,0
0.007976,0,0,0,0
0.00798,0,0,0,0
0.007983,0,0,0,0
0.007986,0,0,0,0
0.007991,0,0,0,0
0.007995,0,0,0,0
0.007998,0,0,0,0
0.008002,0,0,0,0
0.008006,0,0,0,0
0.008009,0,0,0,0
0.008012,0,0,0,0
0.008016,0,0,0,0
0.00802,0,0,0,0
0.008024,0,0,0,0
0.008027,0,0,0,0
0.00803,0,0,0,0
0.008034,0,0,0,0
0.008037,0,0,0,0
0.00804,0,0,0,0
0.008044,0,0,0,0
0.008048,0,0,0,0
0.008052,0,0,0,0
0.008055,0,0,0,0
0.008059,0,0,0,0
0.008062,0,0,0,0
0.008065,0,0,0,0
0.008069,0,0,0,0
0.008072,0,0,0,0
0.008075,0,0,0,0
0.008079,0,0,0,0
0.008082,0,0,0,0
0.008085,0,0,0,0
0.00809,0,0,0,0
0.008094,0,0,0,0
0.008097,0,0,0,0
0.0081,0,0,0,0
0.008105,0,0,0,0
0.008108,0,0,0,0
0.008112,0,0,0,0
0.008115,0,0,0,0
0.008118,0,0,0,0
0.008121,0,0,0,0
0.008125,0,0,0,0
0.00813,0,0,0,0
0.008133,0,0,0,0
0.008137,0,0,0,0
0.00814,0,0,0,0
0.008143,0,0,0,0
0.008147,0,0,0,0
0.00815,0,0,0,0
0.008153,0,0,0,0
0.008158,0,0,0,0
0.008162,0,0,0,0
0.008165,0,0,0,0
0.008169,0,0,0,0
0.008172,0,0,0,0
0.008176,0,0,0,0
0.008179,0,0,0,0
0.008183,0,0,0,0
0.008187,0,0,0,0
0.00819,0,0,0,0
0.008194,0,0,0,0
0.008197,0,0,0,0
0.0082,0,0,0,0
0.008203,0,0,0,0
0.008207,0,0,0,0
0.00821,0,0,0,0
0.008214,0,0,0,0
0.008218,0,0,0,0
0.008221,0,0,0,0
0.008225,0,0,0,0
0.008228,0,0,0,0
0.008231,0,0,0,0
0.008235,0,0,0,0
0.008238,0,0,0,0
0.008242,0,0,0,0
0.008246,0,0,0,0
0.008249,0,0,0,0
0.008253,0,0,0,0
0.008256,0,0,0,0
0.008259,0,0,0,0
0.008263,0,0,0,0
0.008266,0,0,0,0
0.008271,0,0,0,0
0.008275,0,0,0,0
0.008279,0,0,0,0
0.008282,0,0,0,0
0.008286,0,0,0,0
0.008289,0,0,0,0
0.008293,0,0,0,0
0.008296,0,0,0,0
0.0083,0,0,0,0
0.008303,0,0,0,0
0.008307,0,0,0,0
0.00831,0,0,0,0
0.008314,0,0,0,0
0.008317,0,0,0,0
0.00832,0,0,0,0
0.008335,0,0,0,0
0.00834,0,0,0,0
0.008344,0,0,0,0
0.008348,0,0,0,0
0.008351,0,0,0,0
0.008354,0,0,0,0
0.008358,0,0,0,0
0.008362,0,0,0,0
0.008365,0,0,0,0
0.00837,0,0,0,0
0.008374,0,0,0,0
0.008378,0,0,0,0
0.008382,0,0,0,0
0.008385,0,0,0,0
0.008388,0,0,0,0
0.008392,0,0,0,0
0.008395,0,0,0,0
0.0084,0,0,0,0
0.008403,0,0,0,0
0.008407,0,0,0,0
0.00841,0,0,0,0
0.008414,0,0,0,0
0.008418,0,0,0,0
0.008421,0,0,0,0
0.008424,0,0,0,0
0.008428,0,0,0,0
0.008431,0,0,0,0
0.008435,0,0,0,0
0.008438,0,0,0,0
0.008441,0,0,0,0
0.008445,0,0,0,0
0.008448,0,0,0,0
0.008452,0,0,0,0
0.008457,0,0,0,0
0.00846,0,0,0,0
0.008464,0,0,0,0
0.008469,0,0,0,0
0.008473,0,0,0,0
0.008476,0,0,0,0
0.00848,0,0,0,0
0.008483,0,0,0,0
0.008488,0,0,0,0
0.008492,0,0,0,0
0.008495,0,0,0,0
0.008499,0,0,0,0
0.008502,0,0,0,0
0.008506,0,0,0,0
0.008509,0,0,0,0
0.008512,0,0,0,0
0.008517,0,0,0,0
0.008521,0,0,0,0
0.008524,0,0,0,0
0.008528,0,0,0,0
0.008531,0,0,0,0
0.008534,0,0,0,0
0.008537,0,0,0,0
0.008541,0,0,0,0
0.008544,0,0,0,0
0.008548,0,0,0,0
0.008551,0,0,0,0
0.008555,0,0,0,0
0.008558,0,0,0,0
0.008563,0,0,0,0
0.008566,0,0,0,0
0.00857,0,0,0,0
0.008574,0,0,0,0
0.008578,0,0,0,0
0.008581,0,0,0,0
0.008584,0,0,0,0
0.008588,0,0,0,0
0.008591,0,0,0,0
0.008595,0,0,0,0
0.008598,0,0,0,0
0.008603,0,0,0,0
0.008606,0,0,0,0
0.00861,0,0,0,0
0.008613,0,0,0,0
0.008616,0,0,0,0
0.00862,0,0,0,0
0.008623,0,0,0,0
0.008627,0,0,0,0
0.008631,0,0,0,0
0.008634,0,0,0,0
0.008637,0,0,0,0
0.008641,0,0,0,0
0.008644,0,0,0,0
0.008647,0,0,0,0
0.008651,0,0,0,0
0.008655,0,0,0,0
0.008659,0,0,0,0
0.008662,0,0,0,0
0.008665,0,0,0,0
0.008668,0,0,0,0
0.008672,0,0,0,0
0.008675,0,0,0,0
0.008678,0,0,0,0
0.008683,0,0,0,0
0.008686,0,0,0,0
0.00869,0,0,0,0
0.008693,0,0,0,0
0.008696,0,0,0,0
0.0087,0,0,0,0
0.008703,0,0,0,0
0.008707,0,0,0,0
0.00871,0,0,0,0
0.008714,0,0,0,0
0.008718,0,0,0,0
0.008721,0,0,0,0
0.008725,0,0,0,0
0.008728,0,0,0,0
0.008731,0,0,0,0
0.008735,0,0,0,0
0.008739,0,0,0,0
0.008744,0,0,0,0
0.008747,0,0,0,0
0.008751,0,0,0,0
0.008754,0,0,0,0
0.008758,0,0,0,0
0.008761,0,0,0,0
0.008764,0,0,0,0
0.008767,0,0,0,0
0.00877,0,0,0,0
0.008774,0,0,0,0
0.008777,0,0,0,0
0.00878,0,0,0,0
0.008784,0,0,0,0
0.008787,0,0,0,0
0.00879,0,0,0,0
0.008795,0,0,0,0
0.008798,0,0,0,0
0.008802,0,0,0,0
0.008805,0,0,0,0
0.008809,0,0,0,0
0.008812,0,0,0,0
0.008816,0,0,0,0
0.008819,0,0,0,0
0.008823,0,0,0,0
0.008827,0,0,0,0
0.008832,0,0,0,0
0.008835,0,0,0,0
0.008839,0,0,0,0
0.008842,0,0,0,0
0.008845,0,0,0,0
0.008849,0,0,0,0
0.008853,0,0,0,0
0.008857,0,0,0,0
0.00886,0,0,0,0
0.008864,0,0,0,0
0.008867,0,0,0,0
0.008871,0,0,0,0
0.008874,0,0,0,0
0.008877,0,0,0,0
0.008881,0,0,0,0
0.008884,0,0,0,0
0.008887,0,0,0,0
0.00889,0,0,0,0
0.008894,0,0,0,0
0.008897,0,0,0,0
0.0089,0,0,0,0
0.008904,0,0,0,0
0.008909,0,0,0,0
0.008912,0,0,0,0
0.008915,0,0,0,0
0.008919,0,0,0,0
0.008923,0,0,0,0
0.008927,0,0,0,0
0.008931,0,0,0,0
0.008934,0,0,0,0
0.008937,0,0,0,0
0.008942,0,0,0,0
0.008945,0,0,0,0
0.008949,0,0,0,0
0.008952,0,0,0,0
0.008956,0,0,0,0
0.008959,0,0,0,0
0.008962,0,0,0,0
0.008967,0,0,0,0
0.008971,0,0,0,0
0.008974,0,0,0,0
0.008977,0,0,0,0
0.008981,0,0,0,0
0.008984,0,0,0,0
0.008988,0,0,0,0
0.008991,0,0,0,0
0.008995,0,0,0,0
0.008998,0,0,0,0
0.009001,0,0,0,0
0.009004,0,0,0,0
0.009008,0,0,0,0
0.009011,0,0,0,0
0.009016,0,0,0,0
0.009019,0,0,0,0
0.009024,0,0,0,0
0.009027,0,0,0,0
0.00903,0,0,0,0
0.009034,0,0,0,0
0.009037,0,0,0,0
0.009041,0,0,0,0
0.009044,0,0,0,0
0.009047,0,0,0,0
0.009052,0,0,0,0
0.009056,0,0,0,0
0.009059,0,0,0,0
0.009063,0,0,0,0
0.009066,0,0,0,0
0.009069,0,0,0,0
0.009072,0,0,0,0
0.009077,0,0,0,0
0.009081,0,0,0,0
0.009084,0,0,0,0
0.009088,0,0,0,0
0.009091,0,0,0,0
0.009094,0,0,0,0
0.009098,0,0,0,0
0.009101,0,0,0,0
0.009106,0,0,0,0
0.009109,0,0,0,0
0.009112,0,0,0,0
0.009116,0,0,0,0
0.009119,0,0,0,0
0.009122,0,0,0,0
0.009126,0,0,0,0
0.009129,0,0,0,0
0.009133,0,0,0,0
0.009137,0,0,0,0
0.00914,0,0,0,0
0.009144,0,0,0,0
0.009147,0,0,0,0
0.00915,0,0,0,0
0.009154,0,0,0,0
0.009157,0,0,0,0
0.00916,0,0,0,0
0.009165,0,0,0,0
0.009169,0,0,0,0
0.009172,0,0,0,0
0.009175,0,0,0,0
0.009178,0,0,0,0
0.009182,0,0,0,0
0.009185,0,0,0,0
0.009189,0,0,0,0
0.009194,0,0,0,0
0.009197,0,0,0,0
0.009201,0,0,0,0
0.009204,0,0,0,0
0.009207,0,0,0,0
0.009211,0,0,0,0
0.009214,0,0,0,0
0.009217,0,0,0,0
0.009221,0,0,0,0
0.009224,0,0,0,0
0.009227,0,0,0,0
0.009231,0,0,0,0
0.009234,0,0,0,0
0.009237,0,0,0,0
0.009241,0,0,0,0
0.009245,0,0,0,0
0.009249,0,0,0,0
0.009252,0,0,0,0
0.009255,0,0,0,0
0.009259,0,0,0,0
0.009262,0,0,0,0
0.009265,0,0,0,0
0.009268,0,0,0,0
0.009272,0,0,0,0
0.009276,0,0,0,0
0.00928,0,0,0,0
0.009284,0,0,0,0
0.009287,0,0,0,0
0.009291,0,0,0,0
0.009294,0,0,0,0
0.009298,0,0,0,0
0.009303,0,0,0,0
0.009306,0,0,0,0
0.00931,0,0,0,0
0.009313,0,0,0,0
0.009317,0,0,0,0
0.00932,0,0,0,0
0.009323,0,0,0,0
0.009327,0,0,0,0
0.00933,0,0,0,0
0.009333,0,0,0,0
0.009337,0,0,0,0
0.00934,0,0,0,0
0.009343,0,0,0,0
0.009346,0,0,0,0
0.00935,0,0,0,0
0.009353,0,0,0,0
0.009358,0,0,0,0
0.009362,0,0,0,0
0.009366,0,0,0,0
0.009369,0,0,0,0
0.009372,0,0,0,0
0.009377,0,0,0,0
0.00938,0,0,0,0
0.009384,0,0,0,0
0.009387,0,0,0,0
0.009392,0,0,0,0
0.009395,0,0,0,0
0.009398,0,0,0,0
0.009401,0,0,0,0
0.009405,0,0,0,0
0.009408,0,0,0,0
0.009412,0,0,0,0
0.009416,0,0,0,0
0.00942,0,0,0,0
0.009423,0,0,0,0
0.009426,0,0,0,0
0.00943,0,0,0,0
0.009433,0,0,0,0
0.009436,0,0,0,0
0.009439,0,0,0,0
0.009443,0,0,0,0
0.009446,0,0,0,0
0.009449,0,0,0,0
0.009452,0,0,0,0
0.009461,0,0,0,0
0.009465,0,0,0,0
0.00947,0,0,0,0
0.009473,0,0,0,0
0.009478,0,0,0,0
0.009482,0,0,0,0
0.009485,0,0,0,0
0.009489,0,0,0,0
0.009492,0,0,0,0
0.009495,0,0,0,0
0.009499,0,0,0,0
0.009502,0,0,0,0
0.009505,0,0,0,0
0.00951,0,0,0,0
0.009513,0,0,0,0
0.009517,0,0,0,0
0.00952,0,0,0,0
0.009524,0,0,0,0
0.009527,0,0,0,0
0.009531,0,0,0,0
0.009535,0,0,0,0
0.009539,0,0,0,0
0.009542,0,0,0,0
0.009546,0,0,0,0
0.009549,0,0,0,0
0.009553,0,0,0,0
0.009556,0,0,0,0
0.009561,0,0,0,0
0.009565,0,0,0,0
0.009568,0,0,0,0
0.009572,0,0,0,0
0.009575,0,0,0,0
0.009579,0,0,0,0
0.009583,0,0,0,0
0.009586,0,0,0,0
0.00959,0,0,0,0
0.009594,0,0,0,0
0.009597,0,0,0,0
0.0096,0,0,0,0
0.009604,0,0,0,0
0.009607,0,0,0,0
0.009611,0,0,0,0
0.009615,0,0,0,0
0.009618,0,0,0,0
0.009621,0,0,0,0
0.009626,0,0,0,0
0.00963,0,0,0,0
0.009633,0,0,0,0
0.009636,0,0,0,0
0.00964,0,0,0,0
0.009643,0,0,0,0
0.009647,0,0,0,0
0.009651,0,0,0,0
0.009656,0,0,0,0
0.009659,0,0,0,0
0.009663,0,0,0,0
0.009666,0,0,0,0
0.009669,0,0,0,0
0.009673,0,0,0,0
0.009676,0,0,0,0
0.00968,0,0,0,0
0.009683,0,0,0,0
0.009686,0,0,0,0
0.00969,0,0,0,0
0.009693,0,0,0,0
0.009696,0,0,0,0
0.0097,0,0,0,0
0.009705,0,0,0,0
0.009709,0,0,0,0
0.009713,0,0,0,0
0.009716,0,0,0,0
0.009719,0,0,0,0
0.009723,0,0,0,0
0.009726,0,0,0,0
0.009729,0,0,0,0
0.009733,0,0,0,0
0.009737,0,0,0,0
0.009742,0,0,0,0
0.009745,0,0,0,0
0.00975,0,0,0,0
0.009753,0,0,0,0
0.009757,0,0,0,0
0.00976,0,0,0,0
0.009764,0,0,0,0
0.009768,0,0,0,0
0.009771,0,0,0,0
0.009775,0,0,0,0
0.009778,0,0,0,0
0.009781,0,0,0,0
0.009784,0,0,0,0
0.009788,0,0,0,0
0.009791,0,0,0,0
0.009794,0,0,0,0
0.009798,0,0,0,0
0.009801,0,0,0,0
0.009804,0,0,0,0
0.009807,0,0,0,0
0.009811,0,0,0,0
0.009814,0,0,0,0
0.009819,0,0,0,0
0.009822,0,0,0,0
0.009826,0,0,0,0
0.009829,0,0,0,0
0.009832,0,0,0,0
0.009837,0,0,0,0
0.009841,0,0,0,0
0.009844,0,0,0,0
0.009847,0,0,0,0
0.009851,0,0,0,0
0.009855,0,0,0,0
0.009859,0,0,0,0
0.009862,0,0,0,0
0.009866,0,0,0,0
0.009869,0,0,0,0
0.009873,0,0,0,0
0.009877,0,0,0,0
0.009881,0,0,0,0
0.009884,0,0,0,0
0.009887,0,0,0,0
0.009891,0,0,0,0
0.009894,0,0,0,0
0.009897,0,0,0,0
0.009901,0,0,0,0
0.009904,0,0,0,0
0.009908,0,0,0,0
0.009911,0,0,0,0
0.009914,0,0,0,0
0.009918,0,0,0,0
0.009921,0,0,0,0
0.009925,0,0,0,0
0.009929,0,0,0,0
0.009934,0,0,0,0
0.009937,0,0,0,0
0.00994,0,0,0,0
0.009944,0,0,0,0
0.009948,0,0,0,0
0.009951,0,0,0,0
0.009955,0,0,0,0
0.009958,0,0,0,0
0.009961,0,0,0,0
0.009966,0,0,0,0
0.00997,0,0,0,0
0.009974,0,0,0,0
0.009977,0,0,0,0
0.009981,0,0,0,0
0.009984,0,0,0,0
0.009989,0,0,0,0
0.009992,0,0,0,0
0.009996,0,0,0,0
0.009999,0,0,0,0
